Place Name,State,County,Lat,Long,Zip Code
Stoney Fork,KY,Bell,36.8323,-83.5346,40988
Trosper,KY,Knox,36.761,-83.8155,40995
Walker,KY,Knox,36.8911,-83.6616,40997
Alexandria,KY,Campbell,38.9406,-84.3943,41001
Augusta,KY,Bracken,38.763,-83.9954,41002
Berry,KY,Harrison,38.516,-84.3611,41003
Brooksville,KY,Bracken,38.6644,-84.0786,41004
Burlington,KY,Boone,39.015,-84.7736,41005
Butler,KY,Pendleton,38.8013,-84.3446,41006
California,KY,Campbell,38.9056,-84.3171,41007
Carrollton,KY,Carroll,38.6696,-85.173,41008
Corinth,KY,Grant,38.5302,-84.5846,41010
Covington,KY,Kenton,39.0708,-84.5212,41011
Covington,KY,Kenton,38.9447,-84.5205,41012
Covington,KY,Kenton,39.0642,-84.5118,41014
Latonia,KY,Kenton,39.0217,-84.4989,41015
Covington,KY,Kenton,39.0873,-84.549,41016
Ft Mitchell,KY,Kenton,39.03,-84.559,41017
Erlanger,KY,Kenton,39.0082,-84.5977,41018
Covington,KY,Kenton,38.9447,-84.5205,41019
Florence,KY,Boone,38.9624,-84.7478,41022
Crittenden,KY,Grant,38.7741,-84.5982,41030
Cynthiana,KY,Harrison,38.3964,-84.2949,41031
De Mossville,KY,Pendleton,38.7623,-84.4859,41033
Dover,KY,Mason,38.691,-83.8718,41034
Dry Ridge,KY,Grant,38.7049,-84.6237,41035
Elizaville,KY,Fleming,38.4195,-83.8255,41037
Ewing,KY,Fleming,38.4157,-83.8733,41039
Falmouth,KY,Pendleton,38.6643,-84.3451,41040
Flemingsburg,KY,Fleming,38.428,-83.708,41041
Florence,KY,Boone,38.9941,-84.642,41042
Foster,KY,Bracken,38.7506,-84.1566,41043
Germantown,KY,Bracken,38.6357,-83.99,41044
Ghent,KY,Carroll,38.7188,-85.0557,41045
Glencoe,KY,Gallatin,38.7229,-84.8116,41046
Hebron,KY,Boone,39.0755,-84.7007,41048
Hillsboro,KY,Fleming,38.2929,-83.6697,41049
Independence,KY,Kenton,38.9354,-84.5479,41051
Jonesville,KY,Grant,38.6398,-84.7755,41052
Kenton,KY,Kenton,38.8684,-84.4561,41053
Mason,KY,Grant,38.5932,-84.5786,41054
Mayslick,KY,Mason,38.522,-83.861,41055
Maysville,KY,Mason,38.6207,-83.8067,41056
Melbourne,KY,Campbell,39.0067,-84.3538,41059
Milford,KY,Bracken,38.5817,-84.1566,41061
Minerva,KY,Mason,38.7196,-83.9103,41062
Morning View,KY,Kenton,38.8394,-84.5069,41063
Mount Olivet,KY,Robertson,38.5218,-84.048,41064
Muses Mills,KY,Fleming,38.3501,-83.5271,41065
Newport,KY,Campbell,39.0563,-84.4787,41071
Newport,KY,Campbell,38.9638,-84.3689,41072
Bellevue,KY,Campbell,39.1024,-84.4787,41073
Dayton,KY,Campbell,39.1114,-84.4712,41074
Fort Thomas,KY,Campbell,39.0786,-84.4523,41075
Newport,KY,Campbell,39.0262,-84.4408,41076
Petersburg,KY,Boone,39.0416,-84.8371,41080
Plummers Landing,KY,Fleming,38.3481,-83.7186,41081
Sanders,KY,Carroll,38.661,-84.9732,41083
Silver Grove,KY,Campbell,39.0343,-84.3908,41085
Sparta,KY,Gallatin,38.7256,-84.8813,41086
Union,KY,Boone,38.9435,-84.7274,41091
Verona,KY,Boone,38.839,-84.6907,41092
Wallingford,KY,Fleming,38.3374,-83.5625,41093
Walton,KY,Boone,38.8875,-84.6328,41094
Warsaw,KY,Gallatin,38.7807,-84.8496,41095
Washington,KY,Mason,38.6123,-83.808,41096
Williamstown,KY,Grant,38.6292,-84.5744,41097
Worthville,KY,Carroll,38.6179,-85.0663,41098
Newport,KY,Campbell,38.9638,-84.3689,41099
Ashland,KY,Boyd,38.4722,-82.6461,41101
Ashland,KY,Boyd,38.4218,-82.7173,41102
Ashland,KY,Boyd,38.3703,-82.6948,41105
Ashland,KY,Boyd,38.3703,-82.6948,41114
Argillite,KY,Greenup,38.4322,-82.8094,41121
Blaine,KY,Lawrence,38.027,-82.8513,41124
Carter,KY,Carter,38.4339,-83.1336,41128
Catlettsburg,KY,Boyd,38.3799,-82.6321,41129
Denton,KY,Carter,38.2597,-82.8562,41132
Emerson,KY,Lewis,38.3563,-83.2877,41135
Flatwoods,KY,Greenup,38.5188,-82.7212,41139
Garrison,KY,Lewis,38.5869,-83.2,41141
Grahn,KY,Carter,38.2897,-83.0811,41142
Grayson,KY,Carter,38.3326,-82.9485,41143
Greenup,KY,Greenup,38.5368,-82.9191,41144
Hitchins,KY,Carter,38.2766,-82.8982,41146
Isonville,KY,Elliott,38.0462,-83.0506,41149
Martha,KY,Lawrence,38.0152,-82.9558,41159
Mazie,KY,Lawrence,38.027,-82.9724,41160
Olive Hill,KY,Carter,38.3001,-83.1741,41164
Quincy,KY,Lewis,38.6271,-83.1056,41166
Rush,KY,Boyd,38.3089,-82.7476,41168
Russell,KY,Greenup,38.5173,-82.6977,41169
Sandy Hook,KY,Elliott,38.1316,-83.0797,41171
Soldier,KY,Carter,38.262,-83.2847,41173
South Portsmouth,KY,Greenup,38.7087,-83.0162,41174
South Shore,KY,Greenup,38.7148,-82.9366,41175
Vanceburg,KY,Lewis,38.4699,-83.2702,41179
Webbville,KY,Lawrence,38.1634,-82.7897,41180
Willard,KY,Carter,38.2045,-82.9076,41181
Worthington,KY,Greenup,38.5511,-82.7396,41183
Tollesboro,KY,Lewis,38.5723,-83.5605,41189
Adams,KY,Lawrence,38.0741,-82.7447,41201
Beauty,KY,Martin,37.8401,-82.439,41203
Boons Camp,KY,Johnson,37.8216,-82.6704,41204
Debord,KY,Martin,37.8001,-82.5594,41214
East Point,KY,Johnson,37.7579,-82.8182,41216
Flatgap,KY,Johnson,37.9231,-82.9221,41219
Hagerhill,KY,Johnson,37.7805,-82.8416,41222
Inez,KY,Martin,37.8754,-82.5337,41224
Keaton,KY,Johnson,37.9856,-82.9602,41226
Louisa,KY,Lawrence,38.1043,-82.6056,41230
Lovely,KY,Martin,37.8259,-82.4013,41231
Lowmansville,KY,Lawrence,37.9315,-82.7349,41232
Meally,KY,Johnson,37.8078,-82.7415,41234
Oil Springs,KY,Johnson,37.8101,-82.9424,41238
Paintsville,KY,Johnson,37.8242,-82.7945,41240
Pilgrim,KY,Martin,37.7379,-82.4523,41250
River,KY,Johnson,37.8795,-82.7251,41254
Sitka,KY,Johnson,37.8922,-82.8446,41255
Staffordsville,KY,Johnson,37.8253,-82.8823,41256
Stambaugh,KY,Johnson,37.9166,-82.8034,41257
Thelma,KY,Johnson,37.822,-82.7526,41260
Tomahawk,KY,Martin,37.8687,-82.5971,41262
Tutor Key,KY,Johnson,37.8507,-82.7602,41263
Ulysses,KY,Lawrence,37.9416,-82.6739,41264
Van Lear,KY,Johnson,37.7481,-82.7054,41265
Warfield,KY,Martin,37.875,-82.4386,41267
West Van Lear,KY,Johnson,37.7862,-82.7807,41268
Williamsport,KY,Johnson,37.8313,-82.7264,41271
Wittensville,KY,Johnson,37.8703,-82.81,41274
Campton,KY,Wolfe,37.7287,-83.494,41301
Bays,KY,Breathitt,37.6405,-83.2441,41310
Beattyville,KY,Lee,37.5999,-83.714,41311
Booneville,KY,Owsley,37.4965,-83.6574,41314
Clayhole,KY,Breathitt,37.4476,-83.1892,41317
Hazel Green,KY,Wolfe,37.7981,-83.421,41332
Jackson,KY,Breathitt,37.4868,-83.2913,41339
Lone,KY,Lee,37.5442,-83.6008,41347
Lost Creek,KY,Breathitt,37.4418,-83.2976,41348
Mistletoe,KY,Owsley,37.3126,-83.5916,41351
Mize,KY,Morgan,37.8235,-83.3335,41352
Pine Ridge,KY,Wolfe,37.7749,-83.6321,41360
Ricetown,KY,Owsley,37.3871,-83.6752,41364
Rogers,KY,Wolfe,37.7093,-83.6314,41365
Rousseau,KY,Breathitt,37.5946,-83.2187,41366
Rowdy,KY,Perry,37.397,-83.227,41367
Saint Helens,KY,Lee,37.5829,-83.6471,41368
Vancleve,KY,Breathitt,37.6477,-83.3806,41385
Vincent,KY,Owsley,37.3986,-83.7049,41386
Whick,KY,Breathitt,37.4102,-83.3747,41390
Zoe,KY,Lee,37.6867,-83.6702,41397
Cannel City,KY,Morgan,37.7901,-83.2741,41408
Crockett,KY,Morgan,37.9856,-83.0907,41413
Elkfork,KY,Morgan,37.9708,-83.1193,41421
Ezel,KY,Morgan,37.8912,-83.4444,41425
Falcon,KY,Magoffin,37.7843,-83.0109,41426
Malone,KY,Morgan,37.872,-83.2582,41451
Royalton,KY,Magoffin,37.6751,-83.0218,41464
Salyersville,KY,Magoffin,37.7325,-83.0298,41465
West Liberty,KY,Morgan,37.9215,-83.2596,41472
Wrigley,KY,Morgan,37.914,-83.2338,41477
Pikeville,KY,Pike,37.5161,-82.5173,41501
Pikeville,KY,Pike,37.4793,-82.5188,41502
South Williamson,KY,Pike,37.667,-82.2886,41503
Ashcamp,KY,Pike,37.2589,-82.4613,41512
Belcher,KY,Pike,37.3478,-82.3406,41513
Belfry,KY,Pike,37.6401,-82.2573,41514
Burdine,KY,Letcher,37.1893,-82.599,41517
Canada,KY,Pike,37.5899,-82.3308,41519
Dorton,KY,Pike,37.279,-82.5773,41520
Elkhorn City,KY,Pike,37.3109,-82.4091,41522
Fedscreek,KY,Pike,37.4266,-82.2562,41524
Fords Branch,KY,Pike,37.4332,-82.511,41526
Forest Hills,KY,Pike,37.6432,-82.2991,41527
Freeburn,KY,Pike,37.5512,-82.1434,41528
Hardy,KY,Pike,37.5928,-82.2328,41531
Hellier,KY,Pike,37.2876,-82.4713,41534
Huddy,KY,Pike,37.5964,-82.2797,41535
Jenkins,KY,Letcher,37.1911,-82.6513,41537
Jonancy,KY,Pike,37.4706,-82.3488,41538
Kimper,KY,Pike,37.5068,-82.3271,41539
Lick Creek,KY,Pike,37.3592,-82.3092,41540
Lookout,KY,Pike,37.3148,-82.465,41542
Mc Andrews,KY,Pike,37.5624,-82.2803,41543
Mc Carr,KY,Pike,37.5969,-82.1674,41544
Majestic,KY,Pike,37.5311,-82.0916,41547
Mouthcard,KY,Pike,37.3815,-82.2727,41548
Myra,KY,Pike,37.2898,-82.5999,41549
Phelps,KY,Pike,37.4987,-82.1584,41553
Phyllis,KY,Pike,37.4484,-82.2985,41554
Pinsonfork,KY,Pike,37.5466,-82.2621,41555
Raccoon,KY,Pike,37.4935,-82.4221,41557
Ransom,KY,Pike,37.5426,-82.2085,41558
Regina,KY,Pike,37.3744,-82.3831,41559
Robinson Creek,KY,Pike,37.3799,-82.5616,41560
Rockhouse,KY,Pike,37.3316,-82.4626,41561
Shelbiana,KY,Pike,37.4063,-82.4673,41562
Shelby Gap,KY,Pike,37.2311,-82.5286,41563
Sidney,KY,Pike,37.6076,-82.3648,41564
Steele,KY,Pike,37.4029,-82.2071,41566
Stone,KY,Pike,37.5859,-82.271,41567
Stopover,KY,Pike,37.5093,-82.0784,41568
Varney,KY,Pike,37.6275,-82.4356,41571
Virgie,KY,Pike,37.3197,-82.6114,41572
Allen,KY,Floyd,37.6074,-82.7225,41601
Auxier,KY,Floyd,37.737,-82.7582,41602
Banner,KY,Floyd,37.5707,-82.6806,41603
Beaver,KY,Floyd,37.3774,-82.6869,41604
Betsy Layne,KY,Floyd,37.5555,-82.6267,41605
Bevinsville,KY,Floyd,37.3465,-82.7403,41606
Blue River,KY,Floyd,37.6253,-82.8418,41607
Bypro,KY,Floyd,37.3465,-82.7165,41612
Dana,KY,Floyd,37.5467,-82.6705,41615
David,KY,Floyd,37.5767,-82.8708,41616
Drift,KY,Floyd,37.4933,-82.7575,41619
Dwale,KY,Floyd,37.6246,-82.7227,41621
Eastern,KY,Floyd,37.517,-82.806,41622
Garrett,KY,Floyd,37.4798,-82.8316,41630
Grethel,KY,Floyd,37.4576,-82.6645,41631
Gunlock,KY,Magoffin,37.5892,-82.9452,41632
Harold,KY,Floyd,37.5368,-82.6332,41635
Hi Hat,KY,Floyd,37.3994,-82.7292,41636
Hueysville,KY,Floyd,37.5087,-82.8518,41640
Ivel,KY,Floyd,37.5956,-82.6463,41642
Lackey,KY,Floyd,37.471,-82.8294,41643
Langley,KY,Floyd,37.5381,-82.7976,41645
Mc Dowell,KY,Floyd,37.4355,-82.7203,41647
Martin,KY,Floyd,37.5708,-82.7819,41649
Melvin,KY,Floyd,37.3536,-82.6763,41650
Minnie,KY,Floyd,37.4548,-82.7646,41651
Prestonsburg,KY,Floyd,37.661,-82.7636,41653
Printer,KY,Floyd,37.5055,-82.706,41655
Stanville,KY,Floyd,37.5741,-82.6271,41659
Teaberry,KY,Floyd,37.422,-82.6405,41660
Tram,KY,Floyd,37.5725,-82.6452,41663
Wayland,KY,Floyd,37.4367,-82.801,41666
Weeksbury,KY,Floyd,37.317,-82.7041,41667
Wheelwright,KY,Floyd,37.3314,-82.7156,41669
Hazard,KY,Perry,37.2983,-83.1912,41701
Hazard,KY,Perry,37.2495,-83.1932,41702
Ary,KY,Perry,37.3638,-83.1546,41712
Avawam,KY,Perry,37.2254,-83.2736,41713
Bear Branch,KY,Leslie,37.1939,-83.5035,41714
Bonnyman,KY,Perry,37.2983,-83.2544,41719
Buckhorn,KY,Perry,37.301,-83.4936,41721
Bulan,KY,Perry,37.315,-83.1561,41722
Busy,KY,Perry,37.2632,-83.3007,41723
Carrie,KY,Knott,37.3318,-83.0327,41725
Chavies,KY,Perry,37.3479,-83.3563,41727
Combs,KY,Perry,37.2649,-83.2174,41729
Cornettsville,KY,Perry,37.134,-83.0768,41731
Delphia,KY,Perry,37.0233,-83.0956,41735
Dice,KY,Perry,37.3758,-83.2419,41736
Dwarf,KY,Perry,37.3394,-83.1303,41739
Emmalena,KY,Knott,37.3499,-83.0471,41740
Fisty,KY,Knott,37.3064,-83.0904,41743
Gays Creek,KY,Perry,37.3353,-83.4347,41745
Happy,KY,Perry,37.2101,-83.0917,41746
Hyden,KY,Leslie,37.1877,-83.4169,41749
Jeff,KY,Perry,37.2184,-83.1427,41751
Krypton,KY,Perry,37.3003,-83.3219,41754
Sassafras,KY,Knott,37.2207,-83.0552,41759
Scuddy,KY,Perry,37.1971,-83.0817,41760
Sizerock,KY,Leslie,37.2187,-83.4974,41762
Slemp,KY,Perry,37.0705,-83.1136,41763
Smilax,KY,Leslie,37.1214,-83.2539,41764
Thousandsticks,KY,Leslie,37.1586,-83.3847,41766
Vest,KY,Knott,37.4073,-83.0153,41772
Vicco,KY,Perry,37.202,-83.0658,41773
Viper,KY,Perry,37.1585,-83.1405,41774
Wendover,KY,Leslie,37.1079,-83.3563,41775
Wooton,KY,Leslie,37.1671,-83.2913,41776
Yeaddiss,KY,Leslie,37.0565,-83.2361,41777
Yerkes,KY,Perry,37.283,-83.3212,41778
Blackey,KY,Letcher,37.1551,-82.9956,41804
Cromona,KY,Letcher,37.1865,-82.6971,41810
Deane,KY,Letcher,37.2409,-82.7696,41812
Ermine,KY,Letcher,37.1615,-82.7974,41815
Garner,KY,Knott,37.3676,-82.9107,41817
Gordon,KY,Letcher,36.9891,-83.0655,41819
Hallie,KY,Letcher,37.0837,-83.0027,41821
Hindman,KY,Knott,37.3359,-82.9804,41822
Isom,KY,Letcher,37.1932,-82.8754,41824
Jackhorn,KY,Letcher,37.2246,-82.7228,41825
Jeremiah,KY,Letcher,37.1699,-82.9258,41826
Kite,KY,Knott,37.3136,-82.7975,41828
Leburn,KY,Knott,37.3794,-82.9523,41831
Letcher,KY,Letcher,37.1531,-82.9548,41832
Linefork,KY,Letcher,37.0233,-82.9878,41833
Littcarr,KY,Knott,37.2409,-82.9488,41834
Mc Roberts,KY,Letcher,37.2137,-82.6734,41835
Mallie,KY,Knott,37.2692,-82.9161,41836
Mayking,KY,Letcher,37.1302,-82.7427,41837
Millstone,KY,Letcher,37.1766,-82.7517,41838
Mousie,KY,Knott,37.4331,-82.9018,41839
Neon,KY,Letcher,37.1876,-82.711,41840
Pine Top,KY,Knott,37.2868,-82.8741,41843
Pippa Passes,KY,Knott,37.3491,-82.8742,41844
Premium,KY,Letcher,37.1252,-82.9035,41845
Redfox,KY,Knott,37.2172,-82.9424,41847
Roxana,KY,Letcher,37.1102,-82.9407,41848
Seco,KY,Letcher,37.1765,-82.7358,41849
Thornton,KY,Letcher,37.1906,-82.7851,41855
Whitesburg,KY,Letcher,37.1388,-82.855,41858
Dema,KY,Knott,37.3976,-82.7836,41859
Raven,KY,Knott,37.4043,-82.8261,41861
Topmost,KY,Knott,37.3485,-82.7926,41862
Paducah,KY,McCracken,37.0634,-88.6632,42001
Paducah,KY,McCracken,37.0855,-88.7125,42002
Paducah,KY,McCracken,37.0368,-88.5934,42003
Almo,KY,Calloway,36.6923,-88.2929,42020
Arlington,KY,Carlisle,36.7903,-89.0128,42021
Bandana,KY,Ballard,37.1459,-88.9455,42022
Bardwell,KY,Carlisle,36.8634,-89.0209,42023
Barlow,KY,Ballard,37.0493,-89.0408,42024
Benton,KY,Marshall,36.8806,-88.3548,42025
Boaz,KY,Graves,36.93,-88.6223,42027
Burna,KY,Livingston,37.2392,-88.3379,42028
Calvert City,KY,Marshall,37.0147,-88.3811,42029
Clinton,KY,Hickman,36.6675,-88.9676,42031
Columbus,KY,Hickman,36.7598,-89.1034,42032
Crayne,KY,Crittenden,37.2706,-88.0825,42033
Cunningham,KY,Carlisle,36.8963,-88.8728,42035
Dexter,KY,Calloway,36.7155,-88.236,42036
Dycusburg,KY,Crittenden,37.1595,-88.1845,42037
Eddyville,KY,Lyon,37.0664,-88.0494,42038
Fancy Farm,KY,Graves,36.7767,-88.7918,42039
Farmington,KY,Graves,36.6,-88.5186,42040
Fulton,KY,Fulton,36.5475,-88.8749,42041
Gilbertsville,KY,Marshall,36.9655,-88.2667,42044
Grand Rivers,KY,Livingston,37.0762,-88.2647,42045
Hampton,KY,Livingston,37.2831,-88.3714,42047
Hardin,KY,Marshall,36.7762,-88.2622,42048
Hazel,KY,Calloway,36.5422,-88.3319,42049
Hickman,KY,Fulton,36.5593,-89.1947,42050
Hickory,KY,Graves,36.8478,-88.6788,42051
Kevil,KY,McCracken,37.0872,-88.8764,42053
Kirksey,KY,Calloway,36.6731,-88.4238,42054
Kuttawa,KY,Lyon,37.0619,-88.1498,42055
La Center,KY,Ballard,37.083,-88.973,42056
Ledbetter,KY,Livingston,37.0611,-88.4665,42058
Lovelaceville,KY,Ballard,36.9687,-88.8309,42060
Lowes,KY,Graves,36.8862,-88.7728,42061
Lynnville,KY,Graves,36.5603,-88.5692,42063
Marion,KY,Crittenden,37.3254,-88.1005,42064
Mayfield,KY,Graves,36.7327,-88.6506,42066
Melber,KY,Graves,36.9197,-88.752,42069
Milburn,KY,Carlisle,36.7987,-88.8998,42070
Murray,KY,Calloway,36.6099,-88.3032,42071
New Concord,KY,Calloway,36.55,-88.0955,42076
Salem,KY,Livingston,37.2553,-88.2711,42078
Sedalia,KY,Graves,36.5748,-88.5815,42079
Smithland,KY,Livingston,37.2387,-88.3757,42081
Symsonia,KY,Graves,36.9044,-88.5153,42082
Tiline,KY,Livingston,37.1457,-88.285,42083
Water Valley,KY,Graves,36.5694,-88.8084,42085
West Paducah,KY,McCracken,37.0922,-88.7611,42086
Wickliffe,KY,Ballard,36.968,-89.0177,42087
Wingo,KY,Graves,36.6253,-88.7394,42088
Bowling Green,KY,Warren,37.0174,-86.4518,42101
Bowling Green,KY,Warren,36.9223,-86.387,42102
Bowling Green,KY,Warren,36.9663,-86.3933,42103
Bowling Green,KY,Warren,36.9375,-86.4481,42104
Adolphus,KY,Allen,36.6775,-86.2636,42120
Alvaton,KY,Warren,36.863,-86.3632,42122
Austin,KY,Barren,36.8124,-85.985,42123
Beaumont,KY,Metcalfe,36.8705,-85.644,42124
Cave City,KY,Barren,37.117,-85.9443,42127
Drake,KY,Warren,36.9834,-86.394,42128
Edmonton,KY,Metcalfe,37.0008,-85.6095,42129
Eighty Eight,KY,Barren,36.913,-85.7753,42130
Etoile,KY,Barren,36.8134,-85.9173,42131
Fountain Run,KY,Monroe,36.72,-85.952,42133
Franklin,KY,Simpson,36.7254,-86.57,42134
Franklin,KY,Simpson,36.7223,-86.5772,42135
Gamaliel,KY,Monroe,36.654,-85.8134,42140
Glasgow,KY,Barren,36.9882,-85.9221,42141
Glasgow,KY,Barren,36.9959,-85.9119,42142
Hestand,KY,Monroe,36.6535,-85.5698,42151
Hiseville,KY,Barren,37.0988,-85.8165,42152
Holland,KY,Allen,36.6673,-86.0498,42153
Knob Lick,KY,Metcalfe,37.0556,-85.6985,42154
Lucas,KY,Barren,36.8516,-86.0523,42156
Mount Hermon,KY,Monroe,36.7723,-85.8195,42157
Oakland,KY,Warren,36.9985,-86.2501,42159
Park City,KY,Barren,37.0939,-86.0464,42160
Rocky Hill,KY,Edmonson,37.0943,-86.1432,42163
Scottsville,KY,Allen,36.7614,-86.1929,42164
Summer Shade,KY,Metcalfe,36.8883,-85.7083,42166
Tompkinsville,KY,Monroe,36.7236,-85.7009,42167
Woodburn,KY,Warren,36.8557,-86.5623,42170
Smiths Grove,KY,Warren,37.0581,-86.1938,42171
Aberdeen,KY,Butler,37.2539,-86.6817,42201
Adairville,KY,Logan,36.6914,-86.8585,42202
Allensville,KY,Todd,36.7167,-87.0661,42204
Auburn,KY,Logan,36.8818,-86.7198,42206
Bee Spring,KY,Edmonson,37.2975,-86.2794,42207
Brownsville,KY,Edmonson,37.2229,-86.2923,42210
Cadiz,KY,Trigg,36.802,-87.8286,42211
Center,KY,Metcalfe,37.1177,-85.7038,42214
Cerulean,KY,Trigg,36.9496,-87.6648,42215
Clifty,KY,Todd,37.0045,-87.1521,42216
Crofton,KY,Christian,37.0344,-87.4891,42217
Dunbar,KY,Butler,37.1709,-86.7678,42219
Elkton,KY,Todd,36.9094,-87.1678,42220
Fairview,KY,Christian,36.8434,-87.3039,42221
Fort Campbell,KY,Christian,36.5995,-87.5585,42223
Gracey,KY,Christian,36.8564,-87.6545,42232
Guthrie,KY,Todd,36.7149,-87.1502,42234
Herndon,KY,Christian,36.7085,-87.6082,42236
Hopkinsville,KY,Christian,36.8621,-87.4851,42240
Hopkinsville,KY,Christian,36.8656,-87.4912,42241
Jetson,KY,Butler,37.2483,-86.5093,42252
La Fayette,KY,Christian,36.6582,-87.6563,42254
Lewisburg,KY,Logan,37.0037,-86.9887,42256
Mammoth Cave,KY,Edmonson,37.2802,-86.1688,42259
Morgantown,KY,Butler,37.2002,-86.6859,42261
Oak Grove,KY,Christian,36.6652,-87.4255,42262
Olmstead,KY,Logan,36.7595,-86.9804,42265
Pembroke,KY,Christian,36.7759,-87.3556,42266
Rochester,KY,Butler,37.2048,-86.8592,42273
Rockfield,KY,Warren,36.9241,-86.5979,42274
Roundhill,KY,Edmonson,37.256,-86.407,42275
Russellville,KY,Logan,36.8453,-86.8823,42276
Sharon Grove,KY,Todd,36.9278,-87.1003,42280
Sweeden,KY,Edmonson,37.2641,-86.2978,42285
Trenton,KY,Todd,36.7314,-87.2611,42286
Woodbury,KY,Butler,37.1834,-86.6339,42288
Owensboro,KY,Daviess,37.7513,-87.1554,42301
Owensboro,KY,Daviess,37.7455,-87.1128,42302
Owensboro,KY,Daviess,37.7559,-87.0803,42303
Owensboro,KY,Daviess,37.7455,-87.1128,42304
Beaver Dam,KY,Ohio,37.387,-86.8729,42320
Beech Creek,KY,Muhlenberg,37.1716,-87.0559,42321
Beech Grove,KY,McLean,37.6151,-87.4069,42322
Beechmont,KY,Muhlenberg,37.1737,-87.0349,42323
Belton,KY,Muhlenberg,37.1511,-86.9774,42324
Bremen,KY,Muhlenberg,37.343,-87.233,42325
Browder,KY,Muhlenberg,37.1999,-87.0001,42326
Calhoun,KY,McLean,37.575,-87.2773,42327
Centertown,KY,Ohio,37.4079,-87.009,42328
Central City,KY,Muhlenberg,37.3007,-87.1202,42330
Cleaton,KY,Muhlenberg,37.2533,-87.0897,42332
Cromwell,KY,Ohio,37.3418,-86.77,42333
Curdsville,KY,Daviess,37.735,-87.3317,42334
Drakesboro,KY,Muhlenberg,37.2136,-87.048,42337
Dundee,KY,Ohio,37.552,-86.7776,42338
Dunmor,KY,Muhlenberg,37.084,-87.0079,42339
Fordsville,KY,Ohio,37.6297,-86.7263,42343
Graham,KY,Muhlenberg,37.2467,-87.2976,42344
Greenville,KY,Muhlenberg,37.2076,-87.1806,42345
Hartford,KY,Ohio,37.4785,-86.918,42347
Hawesville,KY,Hancock,37.8503,-86.7638,42348
Horse Branch,KY,Ohio,37.4234,-86.6987,42349
Island,KY,McLean,37.4471,-87.1692,42350
Lewisport,KY,Hancock,37.909,-86.8957,42351
Livermore,KY,McLean,37.5045,-87.1239,42352
Mc Henry,KY,Ohio,37.3778,-86.9298,42354
Maceo,KY,Daviess,37.8436,-86.9999,42355
Maple Mount,KY,Daviess,37.6932,-87.3238,42356
Olaton,KY,Ohio,37.5259,-86.6875,42361
Pellville,KY,Hancock,37.7523,-86.8136,42364
Philpot,KY,Daviess,37.7183,-86.9372,42366
Powderly,KY,Muhlenberg,37.2429,-87.1549,42367
Reynolds Station,KY,Hancock,37.7403,-86.7414,42368
Rockport,KY,Ohio,37.3554,-87.0065,42369
Rosine,KY,Ohio,37.449,-86.7389,42370
Rumsey,KY,McLean,37.5076,-87.2806,42371
Sacramento,KY,McLean,37.4177,-87.2736,42372
South Carrollton,KY,Muhlenberg,37.3375,-87.1419,42374
Utica,KY,Daviess,37.6206,-87.0591,42376
West Louisville,KY,Daviess,37.6967,-87.2869,42377
Whitesville,KY,Daviess,37.6834,-86.8699,42378
Baskett,KY,Henderson,37.8709,-87.4625,42402
Clay,KY,Webster,37.4756,-87.8368,42404
Corydon,KY,Henderson,37.7443,-87.7,42406
Dawson Springs,KY,Hopkins,37.1964,-87.6821,42408
Dixon,KY,Webster,37.5106,-87.7019,42409
Earlington,KY,Hopkins,37.2742,-87.5119,42410
Fredonia,KY,Caldwell,37.213,-88.0112,42411
Hanson,KY,Hopkins,37.4382,-87.4751,42413
Henderson,KY,Henderson,37.8072,-87.5991,42419
Henderson,KY,Henderson,37.8274,-87.5632,42420
Madisonville,KY,Hopkins,37.3256,-87.4953,42431
Manitou,KY,Hopkins,37.4067,-87.5639,42436
Morganfield,KY,Union,37.6869,-87.9439,42437
Mortons Gap,KY,Hopkins,37.249,-87.4615,42440
Nebo,KY,Hopkins,37.3683,-87.6865,42441
Nortonville,KY,Hopkins,37.1834,-87.4605,42442
Poole,KY,Webster,37.641,-87.6439,42444
Princeton,KY,Caldwell,37.1151,-87.8632,42445
Providence,KY,Webster,37.405,-87.7505,42450
Reed,KY,Henderson,37.8588,-87.3704,42451
Robards,KY,Henderson,37.6758,-87.5266,42452
Saint Charles,KY,Hopkins,37.1604,-87.5697,42453
Sebree,KY,Webster,37.5889,-87.5255,42455
Slaughters,KY,Webster,37.5054,-87.5053,42456
Smith Mills,KY,Henderson,37.8323,-87.7889,42457
Spottsville,KY,Henderson,37.8399,-87.4247,42458
Sturgis,KY,Union,37.5487,-87.9965,42459
Sullivan,KY,Union,37.494,-87.9328,42460
Uniontown,KY,Union,37.7677,-87.9263,42461
Waverly,KY,Union,37.743,-87.8067,42462
Wheatcroft,KY,Webster,37.488,-87.8661,42463
White Plains,KY,Hopkins,37.1788,-87.3644,42464
Somerset,KY,Pulaski,37.1029,-84.5443,42501
Somerset,KY,Pulaski,37.092,-84.6041,42502
Somerset,KY,Pulaski,37.1566,-84.5248,42503
Bethelridge,KY,Casey,37.2337,-84.7583,42516
Bronston,KY,Pulaski,36.9525,-84.6314,42518
Burnside,KY,Pulaski,36.9393,-84.5357,42519
Dunnville,KY,Casey,37.1906,-84.9835,42528
Ferguson,KY,Pulaski,37.0677,-84.5927,42533
Liberty,KY,Casey,37.3146,-84.9719,42539
Middleburg,KY,Casey,37.3591,-84.8321,42541
